Profession,Income,Credit_card_number,Expiry,Security_code,Fraud
ENGINEER,17409,30305236114820,05/25,575,1
ENGINEER,81332,4923789904250010,09/30,349,1
DOCTOR,92546,2650018608575958,10/26,004,0
DOCTOR,74945,213127202613380,05/34,387,1
LAWYER,34474,30164576495855,02/27,1734,0
DOCTOR,56599,4790813275957,01/34,555,0
DOCTOR,38477,4663214398772431,04/28,164,1
ENGINEER,79575,3577411467767139,01/32,976,1
DOCTOR,10669,38627954465247,01/31,014,1
LAWYER,68133,4511104215819438,05/26,667,1
LAWYER,593,4629682610180802,06/32,155,1
LAWYER,51253,4254193750378,08/25,336,0
DOCTOR,6208,213169716140377,08/30,048,0
ENGINEER,33463,4275593051687,02/32,470,1
ENGINEER,9510,4159207225692153,04/25,310,1
ENGINEER,27450,4411454725511064311,07/29,475,1
ENGINEER,24644,346074829864436,01/28,780,0
ENGINEER,4117,4893672975639707,11/26,873,1
DOCTOR,77084,3556352223074292,02/28,517,0
LAWYER,36296,2282080834684158,02/34,685,1
DOCTOR,76690,676195416448,05/26,552,0
ENGINEER,76233,571686617648,12/28,826,0
ENGINEER,17502,4309533321906034,05/28,049,1
ENGINEER,7369,30029404702345,10/34,258,0
ENGINEER,45152,6011161792324646,03/33,1779,1
ENGINEER,51537,38122406296945,12/33,599,1
DOCTOR,73488,4649465340032,08/29,4137,0
LAWYER,5878,501802729712,07/30,473,0
LAWYER,25252,4704938688796,04/34,0348,0
DOCTOR,4653,4140222577584830458,08/28,116,0
DOCTOR,57233,4830699813834,02/30,596,1
DOCTOR,4433,502040472917,08/29,102,0
DOCTOR,59630,6011700483893102,11/28,8880,1
DOCTOR,50791,347806508731801,11/28,214,1
LAWYER,72388,30038670003767,08/32,973,1
LAWYER,72822,060404823894,11/29,5377,1
DOCTOR,79898,6529125326239807,01/28,210,0
DOCTOR,76153,060495384095,04/27,083,1
DOCTOR,26849,4049595309242976,09/31,743,1
DOCTOR,76373,4442318962860536,06/30,985,1
ENGINEER,10116,503826132659,09/27,782,1
LAWYER,77977,2298855800598322,11/25,469,0
ENGINEER,52214,675907974637,04/26,632,1
DOCTOR,12640,4112084947331756486,06/31,493,1
LAWYER,73514,2236163776579243,06/32,661,0
ENGINEER,60061,4626950894432592,10/29,054,1
DOCTOR,12706,180014688515181,08/29,777,1
DOCTOR,47755,4960056028318860777,04/32,709,0
DOCTOR,93496,4961242322401,12/31,409,1
LAWYER,79287,4369258266134,09/25,340,0
DOCTOR,42942,3516485164923322,05/25,803,1
LAWYER,92765,6011239508213962,08/32,242,1
LAWYER,50033,4008335645294970,08/29,334,0
DOCTOR,32369,377349009787058,02/34,616,1
LAWYER,40519,4509862334522837,05/33,876,0
LAWYER,48474,376098597536390,02/31,590,1
DOCTOR,32727,3536250490297189,12/29,781,1
DOCTOR,4725,4755179887885,01/29,747,1
LAWYER,38572,2247440338107656,09/28,555,0
LAWYER,75882,378034133052707,04/28,823,1
LAWYER,26768,349621331420516,04/34,8116,0
DOCTOR,2541,2267941881379811,05/33,459,0
LAWYER,58442,213161206407440,01/28,702,0
ENGINEER,63942,4991842114163,02/27,609,0
ENGINEER,38251,347013519270974,05/33,253,1
DOCTOR,15100,4892280968435,03/32,233,0
LAWYER,46170,30402552965511,07/30,195,1
DOCTOR,83914,30277162981995,11/33,135,1
LAWYER,55782,180065800617735,03/26,677,0
ENGINEER,27545,4057037772837056,12/32,978,1
LAWYER,3708,3586634399258047,06/27,1913,1
LAWYER,30853,4407699462352907,11/25,225,1
LAWYER,21667,2380324585319601,11/29,237,1
ENGINEER,15852,38573703990020,11/28,450,1
DOCTOR,52389,3503699538268769,11/25,438,1
LAWYER,72068,2680322087533239,03/34,732,0
LAWYER,33213,4215691621297588,08/28,269,1
LAWYER,59084,2251786645126539,06/28,750,1
ENGINEER,14132,38713830596015,11/30,964,1
DOCTOR,32175,4163791895397999,02/26,811,0
LAWYER,33273,4078492114993314521,12/28,2784,0
ENGINEER,45526,180091458768992,08/25,195,1
ENGINEER,33273,213157320222509,11/25,410,0
DOCTOR,87157,3512267949055636,09/29,999,0
ENGINEER,3542,4831490422116509,06/25,664,1
DOCTOR,78046,378580303727148,02/27,610,1
DOCTOR,41510,3584333396599378,07/30,260,0
ENGINEER,15251,30255897482810,02/30,372,0
DOCTOR,54527,4200656637752667,10/25,083,1
DOCTOR,33148,2238093895028426,12/33,209,0
ENGINEER,21174,3516230236145862,09/28,621,0
ENGINEER,8881,38119237229855,09/34,916,0
DOCTOR,57204,4056804053244372,01/32,513,0
ENGINEER,59708,4690579023255938,09/26,177,0
LAWYER,7479,503873072873,10/32,826,1
DOCTOR,42613,3579762452446370,04/26,993,1
ENGINEER,69932,501899190877,06/29,893,0
DOCTOR,91705,3531762047353427,04/28,698,0
DOCTOR,81618,3579521675470504,05/25,969,0
DOCTOR,19494,4822637710801090,09/31,385,0
ENGINEER,98003,4636843804357819,12/25,1394,0
DOCTOR,95632,6011075104685827,01/27,341,0
LAWYER,63989,36849366429536,05/30,189,0
LAWYER,17952,2720866964759210,05/29,899,1
ENGINEER,22609,3548825624820877,05/33,771,0
LAWYER,50225,3550667110035197,07/34,840,0
ENGINEER,42981,2292530836359447,09/25,669,0
DOCTOR,74992,342884620190854,05/28,482,1
DOCTOR,50206,2246608523816304,09/30,846,0
DOCTOR,18319,180024782237368,07/30,824,0
LAWYER,26808,4984573021865421,06/32,100,0
LAWYER,20179,4197931817498,09/30,368,1
DOCTOR,55128,4492161077271,07/31,479,1
ENGINEER,71436,4250124145109994,04/31,257,1
DOCTOR,12459,4743761638684895,12/31,388,0
DOCTOR,90003,4294715793932953376,02/30,367,1
DOCTOR,94465,4000634041228,02/26,429,1
DOCTOR,28761,2475695793638791,08/33,055,1
LAWYER,77622,3519471132696361,01/26,009,0
DOCTOR,82104,4059322434164573499,03/25,514,1
DOCTOR,77456,30531644942946,05/25,457,1
LAWYER,46093,4408378983287657,10/31,279,1
ENGINEER,75982,3586656920656365,08/26,565,0
LAWYER,645,3550900833478133,01/33,548,0
DOCTOR,44614,4847127494173214,03/33,8932,1
DOCTOR,8067,4398409886821938,07/28,838,0
LAWYER,9696,345490447478550,10/29,382,1
LAWYER,18998,6582819172113819,11/30,932,0
LAWYER,6887,2237231408572636,04/34,134,1
LAWYER,8124,374983893372156,06/34,495,0
ENGINEER,61523,30018209166921,08/28,847,0
LAWYER,25328,4345692935120,06/29,477,0
DOCTOR,22548,345620721935350,07/32,517,0
DOCTOR,6233,2475447705045925,06/32,841,1
DOCTOR,74010,180062862393172,05/31,502,1
LAWYER,43521,676110680813,09/34,686,1
LAWYER,1991,180090055377009,04/33,561,1
DOCTOR,60795,4908608988283,12/33,163,1
DOCTOR,69250,6011931396719270,05/28,176,0
DOCTOR,8570,4086972727930850,02/30,080,0
LAWYER,41571,4920355841661371,08/27,558,1
DOCTOR,31468,345607930862111,03/25,922,1
LAWYER,69563,4421123044006909,03/30,9930,1
LAWYER,39041,378709723614046,07/32,468,0
DOCTOR,96869,3507238383542261,05/34,358,0
ENGINEER,49434,6506791727098030,04/34,365,0
LAWYER,51948,180099310711415,04/29,196,0
ENGINEER,91394,371468679572974,11/31,564,1
DOCTOR,5038,6011753283360632,12/25,269,1
LAWYER,23933,2720482466328544,01/25,1398,1
ENGINEER,64237,4099142731706563019,05/34,929,1
ENGINEER,32542,6547386937164507,11/27,329,0
ENGINEER,50444,373906279789694,12/28,445,1
DOCTOR,1839,4053364401567,08/34,315,1
LAWYER,53462,4020544768807772750,04/31,649,1
LAWYER,30777,3565834035786865,09/25,368,1
ENGINEER,58468,676202907025,07/29,1211,1
ENGINEER,86529,4477816047100487,12/25,995,1
DOCTOR,86985,3567227187656028,10/32,810,0
DOCTOR,53144,343226103761877,07/28,068,1
DOCTOR,39990,346797909744280,07/27,263,0
LAWYER,95298,5183924469932114,08/25,905,1
ENGINEER,51140,6519997775293523,03/30,526,1
ENGINEER,39296,2713120767641947,04/26,3519,0
DOCTOR,79117,3500124724739468,10/32,331,1
LAWYER,44565,3585601650263256,01/33,294,0
ENGINEER,19670,4172592289299265,06/28,606,0
ENGINEER,95121,6011251860345886,04/30,932,1
DOCTOR,36012,30105807014544,09/28,752,1
DOCTOR,2289,585825328875,09/32,137,1
ENGINEER,19796,3517881960473331,12/28,246,0
DOCTOR,92136,4630046024969498,07/34,651,0
LAWYER,71006,4682007563696,03/33,184,1
ENGINEER,68649,36501670441422,08/26,418,0
DOCTOR,12087,2720317230605472,07/26,355,1
DOCTOR,66411,4971658700301228662,09/27,314,0
DOCTOR,90842,3595788757373399,12/33,241,0
LAWYER,41349,4766019882432,08/25,157,1
LAWYER,13109,4328902078733,09/27,681,1
DOCTOR,71802,4405029246946,06/34,434,1
LAWYER,69437,4983185558202562,02/30,560,0
LAWYER,44008,4598722578518788,07/33,391,1
LAWYER,40420,4270262397491291280,01/32,568,1
DOCTOR,40143,38830946661770,08/30,790,0
LAWYER,37243,6505572074304036,08/27,662,1
LAWYER,71936,36727949388470,01/28,777,0
ENGINEER,4846,4019224506046058,08/31,281,0
DOCTOR,50343,36011944816201,07/26,725,1
DOCTOR,33203,2720639795311133,05/32,679,1
DOCTOR,6551,374745645332311,06/33,664,1
DOCTOR,95885,4177162478164950614,05/32,034,1
ENGINEER,98834,180095953203264,02/33,006,0
DOCTOR,67719,3585275442160169,11/27,908,0
DOCTOR,67905,6583124376622734,05/30,065,1
LAWYER,6929,3597679475187179,10/28,165,1
DOCTOR,41459,180097700880972,11/32,310,0
LAWYER,82266,3559225813973577,03/29,546,1
DOCTOR,62823,30293428832864,04/27,137,0
DOCTOR,49371,4612377789540719383,10/32,0781,0
LAWYER,51395,2268559424572566,02/27,616,1
ENGINEER,55483,3576144058592472,11/24,834,0
ENGINEER,5110,3528995877712347,08/34,653,0
LAWYER,20681,3586648802871667,11/25,557,1
ENGINEER,47516,3508310067128490,03/31,533,0
DOCTOR,57007,2234199006199651,03/26,994,1
LAWYER,97929,213166854986207,08/33,703,0
LAWYER,21569,344338581189080,02/31,995,1
DOCTOR,31799,180050067834207,05/28,040,0
LAWYER,72284,6562213476092982,10/26,779,0
DOCTOR,9975,3596551790286773,10/31,916,0
ENGINEER,27690,347955904685994,05/26,8349,0
ENGINEER,69731,580090274250,10/28,687,0
LAWYER,26256,180079798120693,01/32,585,0
DOCTOR,20128,4312505897046,06/34,113,1
ENGINEER,84932,349309725593375,01/25,198,0
ENGINEER,18399,4906429926265262108,02/31,049,1
ENGINEER,98730,3525729554111991,10/30,381,0
DOCTOR,29766,3562962014111525,08/30,279,0
ENGINEER,3553,213155095018433,10/34,002,1
ENGINEER,14280,4767798382750069,06/31,041,1
DOCTOR,58970,6011781903155991,02/28,212,0
LAWYER,36448,371159151641292,08/32,315,0
DOCTOR,24082,379667144081147,04/27,722,1
ENGINEER,5182,6011471703348992,01/28,3426,1
LAWYER,60879,30401320485612,01/25,583,0
ENGINEER,92814,2622428412261650,05/30,975,1
LAWYER,43064,4939511807156355,06/30,434,1
DOCTOR,90965,2272227270080761,03/31,142,1
ENGINEER,20618,3535358814387940,01/26,856,1
DOCTOR,27417,3515193240972153,11/25,754,1
DOCTOR,35400,38605443958345,03/33,968,1
DOCTOR,23221,4520251881147310,04/34,406,1
ENGINEER,86019,30295466291168,06/28,987,1
DOCTOR,82398,4656794047677446672,07/27,456,1
LAWYER,3508,587671982839,09/31,2853,0
ENGINEER,77066,060435044353,12/27,810,0
ENGINEER,54732,3505615354694373,12/29,055,0
LAWYER,88475,378192551658569,10/28,068,0
DOCTOR,52678,3573589386952082,05/27,770,1
LAWYER,28379,4430228345188535,04/34,256,0
LAWYER,97587,4170082839025,01/25,421,0
ENGINEER,71910,3595300465887072,05/31,559,0
ENGINEER,68410,3597993815063077,10/29,855,1
DOCTOR,76586,213140687209517,07/30,604,0
DOCTOR,9478,4752062660424578050,12/29,361,0
ENGINEER,31854,3571329289659621,01/32,975,1
DOCTOR,59726,213116008172626,10/25,393,0
DOCTOR,75413,3553375605371278,08/28,258,0
LAWYER,78956,4267107752654643,06/29,766,1
DOCTOR,42331,4864042954212111028,09/31,122,0
ENGINEER,87802,180091400028974,05/31,920,1
DOCTOR,81522,180042402968527,11/27,602,1
LAWYER,56405,6011799674841391,08/29,595,1
LAWYER,72944,30198729842753,11/31,455,0
DOCTOR,59541,6011539848454683,07/33,591,1
ENGINEER,36519,4865498255361564561,12/26,562,1
ENGINEER,8431,344707179846543,02/34,242,0
ENGINEER,62890,3535359886660891,11/31,531,1
DOCTOR,57412,6011760505858780,01/32,725,0
ENGINEER,83397,3589583485814246,03/25,059,0
LAWYER,23003,570116570781,08/25,830,1
ENGINEER,34518,4037914297141302,04/27,141,1
LAWYER,34422,3543386608900941,03/27,846,1
LAWYER,22729,4038339733483770,05/26,976,1
ENGINEER,47541,2236904063689116,12/31,648,0
LAWYER,44541,4047969049557,05/34,673,1
LAWYER,16000,2280941248571103,10/33,184,1
ENGINEER,45767,6513583508547207,10/25,066,0
DOCTOR,63580,4562105255461625,09/26,621,0
DOCTOR,15810,3593128101159263,07/26,421,0
DOCTOR,21741,2705341922659430,10/34,483,1
ENGINEER,85068,378430006927969,03/34,4273,1
ENGINEER,98961,30567073916993,05/30,110,0
ENGINEER,60430,501819510535,12/29,4612,0
ENGINEER,29906,3569028585595950,12/27,253,1
ENGINEER,12428,6011389867964414,09/25,691,1
DOCTOR,78558,213158838374113,11/24,798,0
ENGINEER,15585,4326385775809308,12/26,259,1
LAWYER,72770,4592851742953754230,03/27,155,0
LAWYER,28092,4077604263593477332,07/34,887,1
DOCTOR,2019,4630092560564,07/30,277,0
DOCTOR,99211,2245475089391168,08/26,839,0
LAWYER,16821,3551211762812998,07/27,085,0
ENGINEER,7536,4305437938588316276,03/31,016,1
DOCTOR,7501,3549553646875765,03/33,361,1
ENGINEER,46296,4273105711146,09/34,393,1
LAWYER,77612,4975032944652640426,01/25,692,0
DOCTOR,60183,30089175182457,04/32,074,0
LAWYER,72495,4452746673985324,09/33,657,0
LAWYER,8232,4798832891650581995,01/31,439,0
LAWYER,86079,6011472643269066,01/29,514,0
ENGINEER,47546,6513816267815336,04/32,958,1
DOCTOR,1111,180004457254492,10/34,5259,1
DOCTOR,84286,180039114236441,12/24,9931,0
ENGINEER,78648,6011776520759712,05/29,671,1
LAWYER,26955,630408896532,08/31,747,0
DOCTOR,88323,3576012088920668,12/28,583,0
DOCTOR,80353,561742151815,07/29,7667,0
DOCTOR,51839,4859123833381,05/31,832,0
LAWYER,31803,4349531424646442,06/32,6826,1
ENGINEER,54999,180087263785841,07/33,347,0
LAWYER,98948,4774721770368691,04/25,9891,1
DOCTOR,81499,3530457012163304,04/32,105,0
DOCTOR,31493,378670833857018,03/31,082,1
DOCTOR,17924,4035184751385389,01/27,2809,1
DOCTOR,27825,5260302681500132,04/31,439,0
LAWYER,1368,502081884467,12/27,774,0
DOCTOR,18675,4652855314284647,02/31,381,1
DOCTOR,26829,6011461661540656,08/32,442,1
LAWYER,83614,4365879619379124,07/32,836,0
DOCTOR,6197,4137453203272082,05/34,367,1
DOCTOR,83053,4013457237230726,11/27,874,1
LAWYER,56167,3537865073066278,08/29,208,0
ENGINEER,21578,3517802978567161,06/25,574,0
DOCTOR,35044,213140466876486,12/30,120,0
ENGINEER,6887,38303428553139,06/34,827,0
ENGINEER,79699,3591562900150846,12/29,246,0
ENGINEER,71125,4808241235250,03/33,082,0
LAWYER,73549,344250647477567,06/34,033,0
DOCTOR,32135,3589549873269590,01/31,412,1
LAWYER,77331,4058789376398492,01/27,500,0
ENGINEER,64342,370130588255155,08/28,995,0
ENGINEER,32954,370301060910365,12/25,422,0
LAWYER,61141,3535981206440447,05/27,220,1
ENGINEER,55610,378624652353476,07/33,753,0
LAWYER,58992,503835937288,04/27,297,1
ENGINEER,78728,502049688968,10/25,0578,0
ENGINEER,73827,4769127768543,09/27,772,1
DOCTOR,49889,3538417618890835,10/25,9650,1
ENGINEER,30218,4322729190489488430,08/26,912,0
ENGINEER,43869,639054549089,01/30,499,1
ENGINEER,62986,6011487559981629,05/26,3912,1
ENGINEER,74192,4105242293116541,03/29,846,1
DOCTOR,23688,4644351058247039393,01/34,959,1
LAWYER,34368,3514919551337482,07/26,769,1
ENGINEER,13742,4469413174741828,09/25,383,1
LAWYER,59795,213153675356638,09/27,907,1
LAWYER,75259,30292693842590,10/31,061,0
DOCTOR,12218,4845333718348,09/34,355,0
DOCTOR,36179,6011602287850074,03/33,184,1
ENGINEER,9819,180065181771044,05/29,8469,0
DOCTOR,31926,4714712699933999,04/32,031,0
DOCTOR,97024,370757504893071,02/29,890,0
DOCTOR,17102,180074345758491,07/25,106,1
DOCTOR,97535,213164000714631,09/30,093,1
ENGINEER,38133,4623836713598403,05/28,7591,1
DOCTOR,83338,30597244782644,10/26,3879,0
ENGINEER,1298,6011118581991522,05/27,892,1
ENGINEER,6464,4464135054841528,12/31,957,0
DOCTOR,61339,180052522824344,10/31,135,0
DOCTOR,72050,4373512571193551,11/27,4024,1
LAWYER,85328,6011212767930147,05/26,148,0
DOCTOR,22995,588317287435,07/27,134,0
ENGINEER,488,060428837565,07/31,091,1
DOCTOR,29269,340302901741123,02/31,062,0
ENGINEER,98668,3579291229061213,04/33,503,0
ENGINEER,83981,4073041101479390,03/30,110,0
ENGINEER,21913,4074343872273260,05/32,244,0
ENGINEER,98599,374538431227807,06/32,172,0
DOCTOR,78816,4217175497906289924,01/31,6104,0
LAWYER,56284,30340674143734,07/31,4221,0
ENGINEER,31142,3502375001535528,07/31,689,0
ENGINEER,30957,3523769332028713,08/27,240,1
DOCTOR,59303,6598394646721425,09/25,231,0
DOCTOR,97991,2275117959368867,06/28,094,0
LAWYER,13761,583840266428,01/30,267,1
ENGINEER,76906,4703883318109403,09/34,558,1
DOCTOR,45450,4174434130661145540,11/33,183,0
LAWYER,51495,30054870865368,07/33,760,0
LAWYER,30935,6011641695630694,01/34,4266,1
LAWYER,37106,370158195717929,12/27,0318,1
ENGINEER,76781,3505249013426967,11/25,663,1
LAWYER,632,30205461374042,05/30,262,0
ENGINEER,86706,4714645534930202,06/29,6817,0
LAWYER,83527,4900516132382803,05/30,919,1
LAWYER,18988,213192398234805,05/34,118,0
ENGINEER,43620,3537422978651208,11/24,688,1
ENGINEER,89679,6580874967451744,09/25,9020,0
DOCTOR,18982,180037968662605,08/26,555,1
ENGINEER,66219,213177451491228,01/32,080,1
LAWYER,68202,4454978736883992,11/29,911,0
ENGINEER,15553,4299074564231634551,12/25,959,0
DOCTOR,52566,3566105840043076,04/26,947,0
ENGINEER,53291,4185096410915570,06/25,397,0
DOCTOR,82588,6528023700598313,01/27,138,1
ENGINEER,70868,5467831137259183,05/25,201,0
DOCTOR,18502,4643848315828830647,01/31,725,0
DOCTOR,5401,3552516712547158,09/29,965,1
DOCTOR,85237,3564424199621099,02/29,178,1
ENGINEER,56601,4250697625903549,03/32,260,0
LAWYER,6111,3598128026860834,01/26,961,1
ENGINEER,64294,340436715350364,07/28,030,0
ENGINEER,33789,4502371117291694895,02/30,018,1
DOCTOR,69589,4113932804593801744,12/30,488,1
DOCTOR,74862,379011259223709,04/30,887,1
DOCTOR,80598,3515664189499606,04/34,701,1
LAWYER,24528,4771374221558834,09/30,170,1
LAWYER,42566,30521276827291,08/34,276,1
LAWYER,69730,180091946367753,10/25,489,1
ENGINEER,99860,374429055702210,06/31,845,0
DOCTOR,93668,3596983988569936,12/25,4220,0
ENGINEER,55006,4147012476183208,02/30,231,0
ENGINEER,14381,180008456513352,07/32,123,1
DOCTOR,47928,180005267200120,06/31,036,0
LAWYER,5798,2283334085912597,11/28,878,0
LAWYER,67232,6599232451311735,04/28,504,0
ENGINEER,4332,4695801212970522,02/31,655,1
LAWYER,51659,180001191331131,10/26,926,1
DOCTOR,99035,3587642173568316,08/29,4872,0
LAWYER,14566,345905602361259,02/26,342,1
LAWYER,61927,3546273557316633,01/25,616,1
DOCTOR,6423,6011708917241855,07/25,920,1
ENGINEER,13726,3593256529119278,05/25,436,1
ENGINEER,62363,2491326228185329,08/30,915,1
LAWYER,13452,349189781022620,10/26,249,1
LAWYER,30448,6519813886382883,04/30,178,0
DOCTOR,41582,3575216814368537,02/26,656,1
DOCTOR,95970,4010689719217549,11/33,286,0
DOCTOR,14274,377397263265881,06/31,457,0
DOCTOR,29724,346875796194338,04/32,410,0
LAWYER,58504,4016377822288490,08/34,054,0
ENGINEER,92612,3535783096108575,08/29,794,1
DOCTOR,86679,3524609240841725,11/27,997,1
LAWYER,67762,180083846690632,12/30,617,1
DOCTOR,84587,213111043951019,03/27,306,0
ENGINEER,19868,4215151921566,01/33,919,0
LAWYER,89839,373182796564891,02/31,582,1
LAWYER,49779,375737360688364,11/26,005,1
LAWYER,27379,30117100156302,02/28,224,0
LAWYER,30620,4854980938754845,01/29,6838,0
ENGINEER,80092,372367413736441,01/30,980,0
DOCTOR,57744,340787220244074,09/28,031,1
LAWYER,79092,4059644544319830,02/26,756,0
DOCTOR,16607,3598935467535232,05/30,9228,1
DOCTOR,7499,560983023055,02/30,213,0
ENGINEER,41054,4422617767431430595,04/29,713,0
DOCTOR,3359,501843398535,06/33,409,0
ENGINEER,38623,2702076689794391,12/27,250,0
DOCTOR,52443,6594793345736796,04/32,6118,1
DOCTOR,6484,180020567028725,01/32,158,1
DOCTOR,35631,30545328810955,09/33,736,1
ENGINEER,6326,38330397002327,08/34,892,0
LAWYER,73403,4846241822606927638,10/31,300,1
DOCTOR,63700,3540574374658347,03/31,715,1
DOCTOR,82395,4316712795054015,08/30,587,0
LAWYER,70011,4509652499415,03/34,241,0
DOCTOR,98593,4139955691325899,06/30,4719,0
ENGINEER,23246,3504494257871665,03/31,8075,0
DOCTOR,77050,6011895530117032,12/30,244,1
ENGINEER,78231,4423590511715618163,08/29,326,0
DOCTOR,73896,4354388077310988,12/24,167,1
LAWYER,1199,3506253432901385,01/34,999,1
ENGINEER,57858,4293711766857474038,09/29,869,1
ENGINEER,27361,3503649503852352,11/31,617,0
LAWYER,52441,579897624725,08/34,338,0
ENGINEER,13082,213114220755468,01/32,068,0
ENGINEER,58517,4171993537997,03/30,380,1
LAWYER,19272,30524928582421,09/25,4324,0
DOCTOR,54279,4287397770221840,06/29,029,0
ENGINEER,10990,3542755794509206,08/30,994,0
DOCTOR,81136,4670431463211,02/31,846,1
DOCTOR,3058,676153494122,06/25,613,1
ENGINEER,7157,3552631296264979,03/31,858,1
DOCTOR,53662,3541268103941442,08/34,531,1
ENGINEER,29162,5358429156904987,11/33,062,0
DOCTOR,41597,3546633407210999,05/25,919,0
LAWYER,83762,349744849792281,09/28,180,1
DOCTOR,17921,676170468422,09/31,797,0
ENGINEER,72922,4182482575153889,04/28,650,0
LAWYER,47048,4743607794124117306,03/30,841,0
LAWYER,79950,341764786743632,08/26,830,1
ENGINEER,33308,2251761975089599,09/31,294,0
LAWYER,51583,180086033714917,01/27,650,0
LAWYER,21154,180092618599616,02/33,633,1
LAWYER,55982,30459878696683,07/33,537,0
LAWYER,21716,6571370899224417,02/32,558,1
ENGINEER,23271,3547376855281190,12/29,757,0
DOCTOR,36475,213192949846735,09/26,657,1
LAWYER,32402,4270154178795571,06/27,680,1
LAWYER,41811,4558515484040764489,12/27,655,1
LAWYER,54549,501872577934,12/27,712,1
ENGINEER,93978,3588907759293715,01/33,365,0
ENGINEER,25027,3519782398501826,02/30,734,0
ENGINEER,47279,4187119167949622,01/32,802,1
DOCTOR,21940,6521970121382569,11/25,1335,0
ENGINEER,14250,4404403114651553044,02/25,9450,1
DOCTOR,38594,4618546885844,04/32,356,1
ENGINEER,18132,676201532428,04/28,242,1
ENGINEER,85155,6011521947078803,12/26,770,1
DOCTOR,62428,4316115552738400,06/30,393,1
DOCTOR,86388,344747871154721,08/33,0126,0
ENGINEER,56542,30270877060320,06/26,1165,1
LAWYER,63137,379818230472886,10/34,605,0
DOCTOR,2774,060412661971,02/28,361,0
DOCTOR,29953,30502467171913,02/27,018,0
DOCTOR,58686,3526534580913454,06/34,319,0
DOCTOR,54805,4824995006248991971,12/30,433,0
LAWYER,73344,676317877535,12/28,921,0
