Profession,Income,Credit_card_number,Expiry,Security_code,Fraud
LAWYER,43521,676110680813,09/34,686,1
LAWYER,1991,180090055377009,04/33,561,1
DOCTOR,60795,4908608988283,12/33,163,1
LAWYER,41571,4920355841661371,08/27,558,1
DOCTOR,31468,345607930862111,03/25,922,1
LAWYER,69563,4421123044006909,03/30,9930,1
ENGINEER,91394,371468679572974,11/31,564,1
DOCTOR,5038,6011753283360632,12/25,269,1
LAWYER,23933,2720482466328544,01/25,1398,1
ENGINEER,64237,4099142731706563019,05/34,929,1
ENGINEER,50444,373906279789694,12/28,445,1
DOCTOR,1839,4053364401567,08/34,315,1
LAWYER,53462,4020544768807772750,04/31,649,1
LAWYER,30777,3565834035786865,09/25,368,1
ENGINEER,58468,676202907025,07/29,1211,1
ENGINEER,86529,4477816047100487,12/25,995,1
DOCTOR,53144,343226103761877,07/28,68,1
LAWYER,95298,5183924469932114,08/25,905,1
ENGINEER,51140,6519997775293523,03/30,526,1
DOCTOR,79117,3500124724739468,10/32,331,1
ENGINEER,95121,6011251860345886,04/30,932,1
DOCTOR,36012,30105807014544,09/28,752,1
DOCTOR,2289,585825328875,09/32,137,1
LAWYER,71006,4682007563696,03/33,184,1
DOCTOR,12087,2720317230605472,07/26,355,1
LAWYER,41349,4766019882432,08/25,157,1
LAWYER,13109,4328902078733,09/27,681,1
DOCTOR,71802,4405029246946,06/34,434,1
LAWYER,44008,4598722578518788,07/33,391,1
LAWYER,40420,4270262397491291280,01/32,568,1
LAWYER,37243,6505572074304036,08/27,662,1
DOCTOR,50343,36011944816201,07/26,725,1
DOCTOR,33203,2720639795311133,05/32,679,1
DOCTOR,6551,374745645332311,06/33,664,1
DOCTOR,95885,4177162478164950614,05/32,34,1
DOCTOR,67905,6583124376622734,05/30,65,1
LAWYER,6929,3597679475187179,10/28,165,1
LAWYER,82266,3559225813973577,03/29,546,1
LAWYER,51395,2268559424572566,02/27,616,1
LAWYER,20681,3586648802871667,11/25,557,1
DOCTOR,57007,2234199006199651,03/26,994,1
LAWYER,21569,344338581189080,02/31,995,1
DOCTOR,20128,4312505897046,06/34,113,1
ENGINEER,18399,4906429926265262108,02/31,49,1
ENGINEER,3553,213155095018433,10/34,2,1
ENGINEER,14280,4767798382750069,06/31,41,1
DOCTOR,24082,379667144081147,04/27,722,1
ENGINEER,5182,6011471703348992,01/28,3426,1
ENGINEER,92814,2622428412261650,05/30,975,1
LAWYER,43064,4939511807156355,06/30,434,1
DOCTOR,90965,2272227270080761,03/31,142,1
ENGINEER,20618,3535358814387940,01/26,856,1
DOCTOR,27417,3515193240972153,11/25,754,1
DOCTOR,35400,38605443958345,03/33,968,1
DOCTOR,23221,4520251881147310,04/34,406,1
ENGINEER,86019,30295466291168,06/28,987,1
DOCTOR,82398,4656794047677446672,07/27,456,1
DOCTOR,52678,3573589386952082,05/27,770,1
ENGINEER,68410,3597993815063077,10/29,855,1
ENGINEER,31854,3571329289659621,01/32,975,1
LAWYER,78956,4267107752654643,06/29,766,1
ENGINEER,87802,180091400028974,05/31,920,1
DOCTOR,81522,180042402968527,11/27,602,1
LAWYER,56405,6011799674841391,08/29,595,1
DOCTOR,59541,6011539848454683,07/33,591,1
ENGINEER,36519,4865498255361564561,12/26,562,1
ENGINEER,62890,3535359886660891,11/31,531,1
LAWYER,23003,570116570781,08/25,830,1
ENGINEER,34518,4037914297141302,04/27,141,1
LAWYER,34422,3543386608900941,03/27,846,1
LAWYER,22729,4038339733483770,05/26,976,1
LAWYER,44541,4047969049557,05/34,673,1
LAWYER,16000,2280941248571103,10/33,184,1
DOCTOR,21741,2705341922659430,10/34,483,1
ENGINEER,85068,378430006927969,03/34,4273,1
ENGINEER,29906,3569028585595950,12/27,253,1
ENGINEER,12428,6011389867964414,09/25,691,1
ENGINEER,15585,4326385775809308,12/26,259,1
LAWYER,28092,4077604263593477332,07/34,887,1
ENGINEER,7536,4305437938588316276,03/31,16,1
DOCTOR,7501,3549553646875765,03/33,361,1
ENGINEER,46296,4273105711146,09/34,393,1
ENGINEER,47546,6513816267815336,04/32,958,1
DOCTOR,1111,180004457254492,10/34,5259,1
ENGINEER,78648,6011776520759712,05/29,671,1
LAWYER,31803,4349531424646442,06/32,6826,1
LAWYER,98948,4774721770368691,04/25,9891,1
DOCTOR,31493,378670833857018,03/31,82,1
DOCTOR,17924,4035184751385389,01/27,2809,1
DOCTOR,18675,4652855314284647,02/31,381,1
DOCTOR,26829,6011461661540656,08/32,442,1
DOCTOR,6197,4137453203272082,05/34,367,1
DOCTOR,83053,4013457237230726,11/27,874,1
DOCTOR,32135,3589549873269590,01/31,412,1
LAWYER,61141,3535981206440447,05/27,220,1
LAWYER,58992,503835937288,04/27,297,1
ENGINEER,73827,4769127768543,09/27,772,1
DOCTOR,49889,3538417618890835,10/25,9650,1
ENGINEER,43869,639054549089,01/30,499,1
ENGINEER,62986,6011487559981629,05/26,3912,1
ENGINEER,74192,4105242293116541,03/29,846,1
DOCTOR,23688,4644351058247039393,01/34,959,1
LAWYER,34368,3514919551337482,07/26,769,1
ENGINEER,13742,4469413174741828,09/25,383,1
LAWYER,59795,213153675356638,09/27,907,1
DOCTOR,36179,6011602287850074,03/33,184,1
DOCTOR,17102,180074345758491,07/25,106,1
DOCTOR,97535,213164000714631,09/30,93,1
ENGINEER,38133,4623836713598403,05/28,7591,1
ENGINEER,1298,6011118581991522,05/27,892,1
DOCTOR,72050,4373512571193551,11/27,4024,1
ENGINEER,488,60428837565,07/31,91,1
ENGINEER,30957,3523769332028713,08/27,240,1
LAWYER,13761,583840266428,01/30,267,1
ENGINEER,76906,4703883318109403,09/34,558,1
LAWYER,30935,6011641695630694,01/34,4266,1
LAWYER,37106,370158195717929,12/27,318,1
ENGINEER,76781,3505249013426967,11/25,663,1
LAWYER,83527,4900516132382803,05/30,919,1
ENGINEER,43620,3537422978651208,11/24,688,1
DOCTOR,18982,180037968662605,08/26,555,1
ENGINEER,66219,213177451491228,01/32,80,1
DOCTOR,82588,6528023700598313,01/27,138,1
DOCTOR,5401,3552516712547158,09/29,965,1
DOCTOR,85237,3564424199621099,02/29,178,1
LAWYER,6111,3598128026860834,01/26,961,1
ENGINEER,33789,4502371117291694895,02/30,18,1
DOCTOR,69589,4113932804593801744,12/30,488,1
DOCTOR,74862,379011259223709,04/30,887,1
DOCTOR,80598,3515664189499606,04/34,701,1
LAWYER,24528,4771374221558834,09/30,170,1
LAWYER,42566,30521276827291,08/34,276,1
LAWYER,69730,180091946367753,10/25,489,1
ENGINEER,14381,180008456513352,07/32,123,1
ENGINEER,4332,4695801212970522,02/31,655,1
LAWYER,51659,180001191331131,10/26,926,1
LAWYER,14566,345905602361259,02/26,342,1
LAWYER,61927,3546273557316633,01/25,616,1
DOCTOR,6423,6011708917241855,07/25,920,1
ENGINEER,13726,3593256529119278,05/25,436,1
ENGINEER,62363,2491326228185329,08/30,915,1
LAWYER,13452,349189781022620,10/26,249,1
DOCTOR,41582,3575216814368537,02/26,656,1
ENGINEER,92612,3535783096108575,08/29,794,1
DOCTOR,86679,3524609240841725,11/27,997,1
LAWYER,67762,180083846690632,12/30,617,1
LAWYER,89839,373182796564891,02/31,582,1
LAWYER,49779,375737360688364,11/26,5,1
DOCTOR,57744,340787220244074,09/28,31,1
DOCTOR,16607,3598935467535232,05/30,9228,1
DOCTOR,52443,6594793345736796,04/32,6118,1
DOCTOR,6484,180020567028725,01/32,158,1
DOCTOR,35631,30545328810955,09/33,736,1
LAWYER,73403,4846241822606927638,10/31,300,1
DOCTOR,63700,3540574374658347,03/31,715,1
DOCTOR,77050,6011895530117032,12/30,244,1
DOCTOR,73896,4354388077310988,12/24,167,1
LAWYER,1199,3506253432901385,01/34,999,1
ENGINEER,57858,4293711766857474038,09/29,869,1
ENGINEER,58517,4171993537997,03/30,380,1
DOCTOR,81136,4670431463211,02/31,846,1
DOCTOR,3058,676153494122,06/25,613,1
ENGINEER,7157,3552631296264979,03/31,858,1
DOCTOR,53662,3541268103941442,08/34,531,1
LAWYER,83762,349744849792281,09/28,180,1
LAWYER,79950,341764786743632,08/26,830,1
LAWYER,21154,180092618599616,02/33,633,1
LAWYER,21716,6571370899224417,02/32,558,1
DOCTOR,36475,213192949846735,09/26,657,1
LAWYER,32402,4270154178795571,06/27,680,1
LAWYER,41811,4558515484040764489,12/27,655,1
LAWYER,54549,501872577934,12/27,712,1
ENGINEER,47279,4187119167949622,01/32,802,1
ENGINEER,14250,4404403114651553044,02/25,9450,1
DOCTOR,38594,4618546885844,04/32,356,1
ENGINEER,18132,676201532428,04/28,242,1
ENGINEER,85155,6011521947078803,12/26,770,1
DOCTOR,62428,4316115552738400,06/30,393,1
ENGINEER,56542,30270877060320,06/26,1165,1
ENGINEER,22324,4312047453304848,05/32,505,1
ENGINEER,38624,30042925386076,09/30,547,1
LAWYER,30846,4983271271692857,04/29,680,1
DOCTOR,19249,3570421853696328,08/26,41,1
ENGINEER,25813,180082280071739,08/28,636,1
LAWYER,94337,2708575113407862,12/26,398,1
DOCTOR,21212,4241695917894,09/32,169,1
DOCTOR,13409,4129076866422080,02/30,269,1
LAWYER,86957,6011190436438710,05/25,542,1
DOCTOR,97079,4402062679908307,12/30,785,1
ENGINEER,75059,4376354582292586,08/33,7574,1
DOCTOR,39585,639045705253,05/33,3,1
LAWYER,63493,6011253371510578,03/29,798,1
ENGINEER,28004,2287567646244184,01/29,327,1
ENGINEER,96547,3533390028504616,04/31,580,1
DOCTOR,53741,3555912394661697,10/27,91,1
DOCTOR,56430,502094459604,05/27,878,1
DOCTOR,4332,4207479085692181480,11/31,7382,1
ENGINEER,83534,213118399514135,07/25,460,1
LAWYER,38205,4978145884710165081,03/34,671,1
LAWYER,36450,5164427761231576,12/33,906,1
LAWYER,34657,6549245047518564,10/33,948,1
LAWYER,3031,4933957031267896,08/30,15,1
DOCTOR,25697,675939599444,06/27,113,1
DOCTOR,57564,30308024739014,11/30,803,1
ENGINEER,51268,342410897628523,03/29,217,1
LAWYER,36011,371600694750058,03/27,599,1
ENGINEER,73518,6011565328074618,11/26,4904,1
ENGINEER,5646,4948095843339596,04/33,980,1
LAWYER,25151,6011178296565821,12/29,6,1
ENGINEER,78796,3543429915849383,05/29,65,1
LAWYER,65887,630478060910,03/30,4554,1
LAWYER,26636,4090693508744534,01/31,255,1
LAWYER,95204,6011221118537360,08/30,308,1
DOCTOR,89914,3538293377400748,08/28,224,1
DOCTOR,8546,4990611413616,05/31,6,1
LAWYER,44660,30093681753694,05/28,165,1
ENGINEER,75925,6011467046833591,11/27,985,1
ENGINEER,1460,371342852630513,03/25,513,1
LAWYER,90480,3574764213472054,11/32,765,1
DOCTOR,7740,502051140395,06/31,694,1
ENGINEER,80668,4692637959981506825,07/34,171,1
DOCTOR,76658,4866498979281863,07/27,723,1
DOCTOR,67961,4773039012774627002,11/26,236,1
DOCTOR,35398,4147471087633979,05/33,829,1
ENGINEER,52281,2299192252724530,05/29,671,1
DOCTOR,97611,4478046047951,03/34,741,1
ENGINEER,13293,213123082383202,07/27,589,1
DOCTOR,93689,676292142053,11/31,725,1
ENGINEER,19544,213184295105915,12/25,893,1
ENGINEER,98148,376691283177501,11/27,264,1
ENGINEER,88784,3500101643225100,06/29,609,1
DOCTOR,23232,213176062726998,10/32,647,1
ENGINEER,67385,3505145369578544,07/31,677,1
DOCTOR,12396,30002717754816,06/26,366,1
ENGINEER,69807,38522743613308,02/30,9603,1
ENGINEER,76422,213168378130718,04/32,266,1
ENGINEER,30838,3599375590166077,06/27,4697,1
LAWYER,68794,213123491127109,12/24,12,1
ENGINEER,85669,675979753489,07/27,945,1
ENGINEER,12816,3534857427488228,09/27,231,1
DOCTOR,35042,4725550665309,08/31,340,1
DOCTOR,48590,4195653457885971,10/25,721,1
LAWYER,90957,6011892476650811,08/34,743,1
DOCTOR,50362,5459948737439989,07/34,697,1
LAWYER,92029,180044729913186,03/29,876,1
ENGINEER,90004,6510319116817663,04/31,604,1
ENGINEER,53368,4988320524301,08/33,453,1
LAWYER,59897,4121066485376,09/34,909,1
DOCTOR,33925,6011440186854057,10/26,483,1
ENGINEER,77505,2248769546963909,02/25,179,1
LAWYER,26559,4629609442439106,12/33,619,1
DOCTOR,39472,4519163639467614,12/24,763,1
LAWYER,62210,3567219761689806,12/32,1288,1
DOCTOR,72754,180091341445436,10/34,9884,1
LAWYER,76694,371822222084459,02/33,80,1
ENGINEER,8848,374480925796957,05/28,294,1
LAWYER,73364,676234586490,11/26,858,1
DOCTOR,65917,348460689861968,01/28,125,1
DOCTOR,33816,180014417174722,04/29,739,1
DOCTOR,31611,213142812415431,12/32,318,1
DOCTOR,21088,4224143765336699234,01/30,863,1
LAWYER,77241,2222129340628366,12/31,473,1
ENGINEER,29280,4133079023037,02/28,595,1
ENGINEER,66794,180005466984631,11/31,946,1
ENGINEER,19849,5529866773484162,03/33,461,1
ENGINEER,18946,4338381706441309,06/30,282,1
DOCTOR,39825,213186316628932,06/29,749,1
LAWYER,83864,4858404956900488703,08/33,648,1
ENGINEER,84446,4955549146021104575,07/28,866,1
LAWYER,14625,4627740763970,04/32,224,1
LAWYER,17491,342292379964737,04/28,871,1
DOCTOR,7002,3592814064797014,01/25,858,1
DOCTOR,25673,501851731106,11/26,506,1
DOCTOR,451,349627064120405,12/26,254,1
ENGINEER,83904,4583615931687015424,02/27,966,1
LAWYER,52012,4704460967551570,05/33,178,1
LAWYER,76853,4153286695062,11/31,421,1
DOCTOR,8605,2269534475191342,09/34,4049,1
ENGINEER,64738,3506945697069531,04/27,327,1
LAWYER,66743,36689841259557,02/29,546,1
LAWYER,7895,501872819724,08/25,236,1
ENGINEER,20297,2229173050410899,12/29,978,1
DOCTOR,86893,6556581515038622,09/31,980,1
DOCTOR,96532,30462482329576,03/34,755,1
LAWYER,37314,4430273376509884457,08/31,4515,1
ENGINEER,54582,376091738483333,02/28,19,1
LAWYER,10167,4999697420356145463,12/26,738,1
DOCTOR,66511,3583820551348857,12/32,329,1
ENGINEER,19448,378703005037653,01/27,923,1
LAWYER,36354,3560875235538411,02/32,515,1
DOCTOR,59935,4026038671716,05/27,2299,1
LAWYER,22177,213188016392249,05/28,286,1
ENGINEER,81901,4026171435380739,07/26,749,1
ENGINEER,94715,4089041744145852250,02/27,8749,1
ENGINEER,18657,340090443070354,04/31,78,1
ENGINEER,70619,4009762813498579391,08/34,580,1
DOCTOR,36805,4830629971377787,04/25,454,1
ENGINEER,2901,3586784148394955,02/31,73,1
LAWYER,44005,2226350740510352,06/31,962,1
DOCTOR,68828,4980298462916707,12/28,522,1
LAWYER,38124,213134143094274,06/33,54,1
LAWYER,78496,3579056585396333,09/31,262,1
ENGINEER,99270,4401121164957338654,02/26,687,1
LAWYER,56346,180087900871947,11/33,989,1
DOCTOR,98542,30306223971610,10/31,647,1
ENGINEER,19508,371210849055773,06/25,991,1
ENGINEER,11997,3559819321718340,12/33,518,1
LAWYER,4056,6011989329754913,09/26,259,1
LAWYER,39773,3563275489595513,07/29,228,1
LAWYER,67475,3534989631030064,05/33,921,1
LAWYER,82072,3508597484281312,06/32,854,1
LAWYER,20567,379461169772289,05/30,593,1
LAWYER,85644,4752642114403375988,12/27,163,1
DOCTOR,37174,639061256249,01/25,623,1
DOCTOR,55090,6533583304614710,02/33,112,1
DOCTOR,7025,4820288983295072026,01/32,259,1
ENGINEER,94828,6524057816584993,09/33,96,1
LAWYER,30209,4775625130576878,07/28,87,1
ENGINEER,54580,4008790854507795659,12/30,167,1
LAWYER,24515,30508821836661,01/31,4331,1
LAWYER,77496,377955798914974,10/27,329,1
LAWYER,17953,4370261230276802,03/33,9853,1
DOCTOR,49454,3520541811068210,04/32,219,1
LAWYER,81725,4026179516377086,09/32,612,1
DOCTOR,64351,501893382629,05/26,376,1
LAWYER,53062,4531732955845849769,12/28,498,1
DOCTOR,8379,4857036594339277,08/34,968,1
LAWYER,83739,3586401562984357,06/29,630,1
LAWYER,79246,2246219087583411,10/28,410,1
DOCTOR,30005,639052627242,01/29,195,1
LAWYER,29691,562779234532,07/31,2941,1
DOCTOR,27569,213101773177620,01/33,869,1
LAWYER,75570,344529692335683,08/25,892,1
DOCTOR,34263,4739786195084698,06/32,958,1
DOCTOR,45078,2711318355958903,11/28,979,1
LAWYER,68194,6505639471124539,08/31,77,1
ENGINEER,90520,375249956540165,06/30,3959,1
DOCTOR,39144,6511265690618903,03/33,906,1
DOCTOR,95481,341891319213088,03/34,986,1
ENGINEER,7967,4566202561399700,05/25,359,1
ENGINEER,64926,3550721088091862,01/29,431,1
DOCTOR,26502,4320680107473096,12/27,380,1
DOCTOR,85930,3520653300016392,04/31,545,1
LAWYER,70677,375326796310353,08/28,645,1
ENGINEER,19035,371723986619086,12/33,530,1
DOCTOR,38092,180037160888289,01/27,44,1
LAWYER,11307,213100819447716,04/32,8443,1
ENGINEER,14301,4407568687516788,02/30,787,1
DOCTOR,16518,6530475459837910,10/26,951,1
ENGINEER,84919,36636220862907,07/30,810,1
LAWYER,64855,3579672092871392,08/26,785,1
DOCTOR,59352,3587349253699306,10/32,937,1
DOCTOR,10086,3550903073297908,10/31,751,1
ENGINEER,49776,4225466579600103112,12/24,983,1
DOCTOR,31326,2623090200042509,01/25,606,1
LAWYER,57608,36063470948429,01/28,7967,1
LAWYER,45988,4725369839226427270,09/27,594,1
LAWYER,40199,503849751071,03/30,383,1
DOCTOR,96120,213148010662468,04/31,286,1
LAWYER,80454,4422394081642,08/27,800,1
ENGINEER,43972,4822425370519438,11/25,914,1
DOCTOR,24907,578252155648,07/34,802,1
ENGINEER,88833,30506846979078,11/25,594,1
ENGINEER,99502,4412080693388031,10/33,395,1
LAWYER,79907,4299332143373,11/32,528,1
DOCTOR,53409,6532040539829564,10/30,248,1
LAWYER,99018,579865506532,01/26,658,1
ENGINEER,77679,4806331281997052610,09/27,689,1
LAWYER,30938,4454368690939297,09/34,50,1
LAWYER,92233,3594396617286891,06/34,923,1
DOCTOR,57291,3507695278705123,03/32,649,1
DOCTOR,30052,3528734236384013,07/33,981,1
LAWYER,7690,372340187992011,05/27,342,1
ENGINEER,11411,565895964791,01/27,371,1
ENGINEER,84617,561925645526,01/34,862,1
LAWYER,6492,180037659271567,12/33,25,1
ENGINEER,89584,213128392710663,11/29,722,1
ENGINEER,71892,30234471152040,03/27,825,1
LAWYER,87010,4267024523491,12/26,126,1
DOCTOR,53217,4961284463350727,06/34,952,1
ENGINEER,49330,2252952159217374,08/29,139,1
DOCTOR,92931,4559956375630241,12/25,368,1
LAWYER,3545,6011085417180655,03/30,529,1
DOCTOR,59102,30452425610190,08/32,55,1
DOCTOR,19471,36567363736204,12/33,982,1
ENGINEER,59094,3557138486024622,02/29,777,1
DOCTOR,64987,4723792201499635091,12/28,337,1
DOCTOR,77107,3562782580491329,06/26,271,1
LAWYER,31255,3587147885669568,04/25,651,1
DOCTOR,48999,4499947890983002,09/30,340,1
ENGINEER,90478,3524873412407323,09/34,222,1
ENGINEER,21753,675903532025,03/25,235,1
LAWYER,98908,180021048386658,01/34,279,1
DOCTOR,84160,3501882281074921,12/27,863,1
ENGINEER,44232,4445537307707852277,08/28,144,1
ENGINEER,91664,630426142836,10/34,997,1
DOCTOR,43304,6011766417785722,02/25,790,1
ENGINEER,74831,30599541445529,02/25,90,1
ENGINEER,36391,4986712956529671,05/30,931,1
ENGINEER,60566,2708080372353485,07/25,7354,1
LAWYER,9251,30031069205804,08/32,100,1
ENGINEER,61615,36542943688704,11/28,795,1
LAWYER,62707,4603157271863491,07/33,954,1
LAWYER,66069,30260466346305,05/26,613,1
DOCTOR,22818,502007855567,11/33,582,1
DOCTOR,61925,639022183912,03/25,306,1
LAWYER,13126,502095981051,07/25,6071,1
LAWYER,2728,3578039688445505,11/31,576,1
LAWYER,63223,60482782251,06/33,826,1
ENGINEER,23958,676215552255,01/31,643,1
DOCTOR,40047,503844447063,12/28,701,1
ENGINEER,58246,4668771497344,03/25,926,1
DOCTOR,71763,4201765736575199,12/24,421,1
ENGINEER,99197,4273079157372460769,10/26,151,1
ENGINEER,46283,349312730467767,12/29,737,1
DOCTOR,36320,4602597673952,11/27,945,1
DOCTOR,91922,630478636677,03/25,558,1
ENGINEER,93446,3588506900981671,09/26,895,1
LAWYER,85743,3597839071191492,07/33,527,1
DOCTOR,10834,4351420409934624766,11/27,633,1
LAWYER,55673,213170994304693,10/27,613,1
ENGINEER,10718,6011988568607394,01/31,132,1
LAWYER,32717,4805510262780288,05/29,7281,1
ENGINEER,49353,675958977000,04/33,115,1
DOCTOR,77159,30573698678430,12/25,874,1
DOCTOR,6719,630410061349,11/29,89,1
ENGINEER,45187,6011178018542876,10/33,629,1
LAWYER,90162,6563730770857389,06/32,408,1
ENGINEER,67473,4350389584428267,03/26,574,1
ENGINEER,26098,6011854399218399,01/28,334,1
DOCTOR,88878,30132226246093,10/27,850,1
ENGINEER,28446,6011356232669721,08/26,9990,1
ENGINEER,57107,4539900046593,03/31,127,1
DOCTOR,81135,4811696913416679,09/30,177,1
DOCTOR,33619,4753644130676,05/30,181,1
DOCTOR,9151,4227833799093888,07/26,750,1
ENGINEER,59247,502091251350,05/29,764,1
ENGINEER,94608,2523194501540590,08/27,256,1
LAWYER,32810,4663961742933545,07/33,660,1
DOCTOR,50746,4740817644423547,07/31,630,1
LAWYER,45524,30438567609074,04/30,519,1
LAWYER,73270,6011585836399349,10/32,490,1
ENGINEER,98619,4207742496729476,05/30,3636,1
ENGINEER,71312,4647963355442609,07/34,909,1
DOCTOR,21288,2270882019598986,11/30,35,1
LAWYER,5994,2263122654361278,06/31,142,1
ENGINEER,19245,6011679303049386,11/26,826,1
DOCTOR,94538,3505780990730062,07/26,216,1
DOCTOR,19037,6011239982235531,05/27,814,1
DOCTOR,69565,6580133283380255,10/32,66,1
DOCTOR,53316,6545271641742693,05/33,743,1
LAWYER,52006,213124158761883,01/30,459,1
ENGINEER,69087,180056697691115,10/34,552,1
LAWYER,35174,30087034513615,09/25,468,1
DOCTOR,455,30142790609295,12/26,715,1
LAWYER,22934,6519202221287488,11/27,747,1
DOCTOR,9729,639042233978,09/30,638,1
LAWYER,91323,4126024877380619,06/26,290,1
LAWYER,65455,4494237381260309,01/32,627,1
ENGINEER,41584,4922280622516479,01/30,952,1
LAWYER,21786,340776326355249,10/30,716,1
DOCTOR,18354,36114656729818,08/30,744,1
DOCTOR,57059,38614653525414,03/29,2641,1
ENGINEER,33026,370914393862887,05/25,970,1
LAWYER,66673,3507992424521573,02/28,352,1
ENGINEER,95013,4108508528947,11/27,391,1
DOCTOR,8309,6011568129214409,04/29,854,1
DOCTOR,81655,379677659995417,03/31,551,1
DOCTOR,57954,4992760884997991,09/30,8513,1
LAWYER,83952,4202418518625,12/25,728,1
DOCTOR,74886,3521671662198946,05/25,155,1
ENGINEER,10280,4797398272971406,05/28,827,1
ENGINEER,5669,4255280748353192,05/30,802,1
LAWYER,67058,4929972722264,06/28,269,1
DOCTOR,60278,6011217215917042,07/30,246,1
LAWYER,39045,4726970745779470303,06/32,672,1
ENGINEER,78591,2454894168384652,05/33,98,1
ENGINEER,37881,675947829270,11/29,266,1
LAWYER,55339,6570936842709810,01/29,863,1
DOCTOR,69766,4618951156244,05/33,139,1
DOCTOR,71944,3555991129613272,05/27,32,1
LAWYER,29063,4386782191035432236,11/28,505,1
DOCTOR,24235,4994794835670181,03/28,908,1
LAWYER,94109,4823741990031,01/30,114,1
DOCTOR,77636,4309074266685036,05/31,248,1
ENGINEER,49423,2283463606531261,11/33,911,1
LAWYER,51074,4313300895052783,09/26,7970,1
ENGINEER,34052,676122289942,02/33,405,1
LAWYER,41683,3518342919053723,07/26,9609,1
LAWYER,30015,676130493171,04/31,594,1
LAWYER,36528,3595783586281905,12/29,373,1
ENGINEER,31898,60428729887,10/28,107,1
ENGINEER,67974,3568711356689059,12/24,565,1
LAWYER,35127,3554378103823625,05/25,151,1
DOCTOR,88870,4898808002181108070,06/31,173,1
LAWYER,39630,30158438663403,03/25,284,1
LAWYER,71001,38767287989982,12/25,233,1
ENGINEER,30666,38212885266202,04/32,2501,1
ENGINEER,39864,4476101076229445,09/34,252,1
DOCTOR,37944,675940839235,05/32,447,1
ENGINEER,4479,4218137010802825,06/27,532,1
ENGINEER,16942,4237329918993,03/34,84,1
